"x","q","t","value","nu","backend"
3,4.16666666666667,1.04166666666667,0.772901155301804,6,"series_reference"
3.5,4.16666666666667,1.04166666666667,0.893628977182734,6,"series_reference"
4,4.16666666666667,1.04166666666667,0.9752324777016,6,"series_reference"
-4,6.25,1.04166666666667,1.40980244556696,6,"series_reference"
-3.5,6.25,1.04166666666667,1.03851885087113,6,"series_reference"
-3,6.25,1.04166666666667,0.658793024527642,6,"series_reference"
-2.5,6.25,1.04166666666667,0.283271753271233,6,"series_reference"
-2,6.25,1.04166666666667,-0.0678732919867087,6,"series_reference"
-1.5,6.25,1.04166666666667,-0.366854569404054,6,"series_reference"
-1,6.25,1.04166666666667,-0.582095057170197,6,"series_reference"
-0.5,6.25,1.04166666666667,-0.686302215891058,6,"series_reference"
0,6.25,1.04166666666667,-0.665773950322924,6,"series_reference"
0.5,6.25,1.04166666666667,-0.526708192725331,6,"series_reference"
1,6.25,1.04166666666667,-0.296126169990486,6,"series_reference"
1.5,6.25,1.04166666666667,-0.0165114231269992,6,"series_reference"
2,6.25,1.04166666666667,0.265681371436498,6,"series_reference"
2.5,6.25,1.04166666666667,0.513772689043083,6,"series_reference"
3,6.25,1.04166666666667,0.709315811579651,6,"series_reference"
3.5,6.25,1.04166666666667,0.851029157201421,6,"series_reference"
4,6.25,1.04166666666667,0.947644520485097,6,"series_reference"
-4,8.33333333333333,1.04166666666667,1.25503638236493,6,"series_reference"
-3.5,8.33333333333333,1.04166666666667,0.860404534040997,6,"series_reference"
-3,8.33333333333333,1.04166666666667,0.45715439248129,6,"series_reference"
-2.5,8.33333333333333,1.04166666666667,0.0606683299222679,6,"series_reference"
-2,8.33333333333333,1.04166666666667,-0.305397463603433,6,"series_reference"
-1.5,8.33333333333333,1.04166666666667,-0.6102766408511,6,"series_reference"
-1,8.33333333333333,1.04166666666667,-0.821590385999873,6,"series_reference"
-0.5,8.33333333333333,1.04166666666667,-0.913996374580668,6,"series_reference"
0,8.33333333333333,1.04166666666667,-0.877044857592358,6,"series_reference"
0.5,8.33333333333333,1.04166666666667,-0.719160453625423,6,"series_reference"
1,8.33333333333333,1.04166666666667,-0.467452163899149,6,"series_reference"
1.5,8.33333333333333,1.04166666666667,-0.16343564533013,6,"series_reference"
2,8.33333333333333,1.04166666666667,0.146255280921367,6,"series_reference"
2.5,8.33333333333333,1.04166666666667,0.422599456433751,6,"series_reference"
3,8.33333333333333,1.04166666666667,0.643852738974239,6,"series_reference"
3.5,8.33333333333333,1.04166666666667,0.806405181800587,6,"series_reference"
4,8.33333333333333,1.04166666666667,0.918402126335818,6,"series_reference"
-4,10.4166666666667,1.04166666666667,1.10368184676664,6,"series_reference"
-3.5,10.4166666666667,1.04166666666667,0.688100174496288,6,"series_reference"
-3,10.4166666666667,1.04166666666667,0.264918055275631,6,"series_reference"
-2.5,10.4166666666667,1.04166666666667,-0.14765842245784,6,"series_reference"
-2,10.4166666666667,1.04166666666667,-0.522928440179529,6,"series_reference"
-1.5,10.4166666666667,1.04166666666667,-0.828299662659041,6,"series_reference"
-1,10.4166666666667,1.04166666666667,-1.03210962213015,6,"series_reference"
-0.5,10.4166666666667,1.04166666666667,-1.11207511856534,6,"series_reference"
0,10.4166666666667,1.04166666666667,-1.06120683349276,6,"series_reference"
0.5,10.4166666666667,1.04166666666667,-0.889568951483026,6,"series_reference"
1,10.4166666666667,1.04166666666667,-0.623281732677309,6,"series_reference"
1.5,10.4166666666667,1.04166666666667,-0.30152967564142,6,"series_reference"
2,10.4166666666667,1.04166666666667,0.0302098438973135,6,"series_reference"
2.5,10.4166666666667,1.04166666666667,0.331345495926294,6,"series_reference"
3,10.4166666666667,1.04166666666667,0.576752345706933,6,"series_reference"
3.5,10.4166666666667,1.04166666666667,0.759849435576575,6,"series_reference"
4,10.4166666666667,1.04166666666667,0.887515961301636,6,"series_reference"
-4,12.5,1.04166666666667,0.955694694897403,6,"series_reference"
-3.5,12.5,1.04166666666667,0.521444039438542,6,"series_reference"
-3,12.5,1.04166666666667,0.0816297616565476,6,"series_reference"
-2.5,12.5,1.04166666666667,-0.342772643595521,6,"series_reference"
-2,12.5,1.04166666666667,-0.722567057184623,6,"series_reference"
-1.5,12.5,1.04166666666667,-1.02438439767398,6,"series_reference"
-1,12.5,1.04166666666667,-1.21837326755271,6,"series_reference"
-0.5,12.5,1.04166666666667,-1.28586350775737,6,"series_reference"
0,12.5,1.04166666666667,-1.22319959025875,6,"series_reference"
0.5,12.5,1.04166666666667,-1.04159711494039,6,"series_reference"
1,12.5,1.04166666666667,-0.765613319925537,6,"series_reference"
1.5,12.5,1.04166666666667,-0.431382703393305,6,"series_reference"
2,12.5,1.04166666666667,-0.0822817272123508,6,"series_reference"
2.5,12.5,1.04166666666667,0.240358943376134,6,"series_reference"
3,12.5,1.04166666666667,0.508257288264515,6,"series_reference"
3.5,12.5,1.04166666666667,0.711465160228495,6,"series_reference"
4,12.5,1.04166666666667,0.855004304298431,6,"series_reference"
-4,14.5833333333333,1.04166666666667,0.811035844944542,6,"series_reference"
-3.5,14.5833333333333,1.04166666666667,0.360286106813267,6,"series_reference"
-3,14.5833333333333,1.04166666666667,-0.0931293518786385,6,"series_reference"
-2.5,14.5833333333333,1.04166666666667,-0.525629428273281,6,"series_reference"
-2,14.5833333333333,1.04166666666667,-0.90612510177397,6,"series_reference"
-1.5,14.5833333333333,1.04166666666667,-1.20138516027507,6,"series_reference"
-1,14.5833333333333,1.04166666666667,-1.38412324726057,6,"series_reference"
-0.5,14.5833333333333,1.04166666666667,-1.43947530487524,6,"series_reference"
0,14.5833333333333,1.04166666666667,-1.36682342764486,6,"series_reference"
0.5,14.5833333333333,1.04166666666667,-1.17813284366021,6,"series_reference"
1,14.5833333333333,1.04166666666667,-0.896121352607205,6,"series_reference"
1.5,14.5833333333333,1.04166666666667,-0.553562117568765,6,"series_reference"
2,14.5833333333333,1.04166666666667,-0.191109749833468,6,"series_reference"
2.5,14.5833333333333,1.04166666666667,0.149952621256821,6,"series_reference"
3,14.5833333333333,1.04166666666667,0.438609191014563,6,"series_reference"
3.5,14.5833333333333,1.04166666666667,0.661365270345068,6,"series_reference"
4,14.5833333333333,1.04166666666667,0.820893059279155,6,"series_reference"
-4,16.6666666666667,1.04166666666667,0.669670445639685,6,"series_reference"
-3.5,16.6666666666667,1.04166666666667,0.204485983814098,6,"series_reference"
-3,16.6666666666667,1.04166666666667,-0.259748449426149,6,"series_reference"
-2.5,16.6666666666667,1.04166666666667,-0.697092177973476,6,"series_reference"
-2,16.6666666666667,1.04166666666667,-1.07517848093216,6,"series_reference"
-1.5,16.6666666666667,1.04166666666667,-1.36168343711831,6,"series_reference"
-1,16.6666666666667,1.04166666666667,-1.53237116813176,6,"series_reference"
-0.5,16.6666666666667,1.04166666666667,-1.57614513931294,6,"series_reference"
0,16.6666666666667,1.04166666666667,-1.49505359451245,6,"series_reference"
0.5,16.6666666666667,1.04166666666667,-1.30148475784264,6,"series_reference"
1,16.6666666666667,1.04166666666667,-1.01621818269374,6,"series_reference"
1.5,16.6666666666667,1.04166666666667,-0.668607337091088,6,"series_reference"
2,16.6666666666667,1.04166666666667,-0.296217844579539,6,"series_reference"
2.5,16.6666666666667,1.04166666666667,0.0604036192891937,6,"series_reference"
3,16.6666666666667,1.04166666666667,0.368045638834433,6,"series_reference"
3.5,16.6666666666667,1.04166666666667,0.609671041108938,6,"series_reference"
4,16.6666666666667,1.04166666666667,0.785215675694922,6,"series_reference"
-4,18.75,1.04166666666667,0.531567092711578,6,"series_reference"
-3.5,18.75,1.04166666666667,0.0539110781568004,6,"series_reference"
-3,18.75,1.04166666666667,-0.418591640040925,6,"series_reference"
-2.5,18.75,1.04166666666667,-0.857946309404376,6,"series_reference"
-2,18.75,1.04166666666667,-1.23110806382328,6,"series_reference"
-1.5,18.75,1.04166666666667,-1.50728660034785,6,"series_reference"
-1,18.75,1.04166666666667,-1.6655727226906,6,"series_reference"
-0.5,18.75,1.04166666666667,-1.69845478210662,6,"series_reference"
0,18.75,1.04166666666667,-1.61025457469902,6,"series_reference"
0.5,18.75,1.04166666666667,-1.41352123290877,6,"series_reference"
1,18.75,1.04166666666667,-1.12710256168096,6,"series_reference"
1.5,18.75,1.04166666666667,-0.777026375978496,6,"series_reference"
2,18.75,1.04166666666667,-0.397593627032748,6,"series_reference"
2.5,18.75,1.04166666666667,-0.02804622370014,6,"series_reference"
3,18.75,1.04166666666667,0.296797500834896,6,"series_reference"
3.5,18.75,1.04166666666667,0.55651070068583,6,"series_reference"
4,18.75,1.04166666666667,0.74801297665694,6,"series_reference"
-4,20.8333333333333,1.04166666666667,0.396697095570045,6,"series_reference"
-3.5,20.8333333333333,1.04166666666667,-0.0915649889412915,6,"series_reference"
-3,20.8333333333333,1.04166666666667,-0.570001739356696,6,"series_reference"
-2.5,20.8333333333333,1.04166666666667,-1.00891014890647,6,"series_reference"
-2,20.8333333333333,1.04166666666667,-1.37513150824283,6,"series_reference"
-1.5,20.8333333333333,1.04166666666667,-1.63990103696443,6,"series_reference"
-1,20.8333333333333,1.04166666666667,-1.7857527342553,6,"series_reference"
-0.5,20.8333333333333,1.04166666666667,-1.80849165148784,6,"series_reference"
0,20.8333333333333,1.04166666666667,-1.71433009620921,6,"series_reference"
0.5,20.8333333333333,1.04166666666667,-1.51577096756917,6,"series_reference"
1,20.8333333333333,1.04166666666667,-1.22979790852595,6,"series_reference"
1.5,20.8333333333333,1.04166666666667,-0.879294340436999,6,"series_reference"
2,20.8333333333333,1.04166666666667,-0.495260416983021,6,"series_reference"
2.5,20.8333333333333,1.04166666666667,-0.115189116772632,6,"series_reference"
3,20.8333333333333,1.04166666666667,0.225086624391236,6,"series_reference"
3.5,20.8333333333333,1.04166666666667,0.502017961693175,6,"series_reference"
4,20.8333333333333,1.04166666666667,0.709332896366409,6,"series_reference"
-4,22.9166666666667,1.04166666666667,0.265033795886459,6,"series_reference"
-3.5,22.9166666666667,1.04166666666667,-0.23206374247798,6,"series_reference"
-3,22.9166666666667,1.04166666666667,-0.714303293510659,6,"series_reference"
-2.5,22.9166666666667,1.04166666666667,-1.15064378127602,6,"series_reference"
-2,22.9166666666667,1.04166666666667,-1.508328438998,6,"series_reference"
-1.5,22.9166666666667,1.04166666666667,-1.76098827936627,6,"series_reference"
-1,22.9166666666667,1.04166666666667,-1.89459700470064,6,"series_reference"
-0.5,22.9166666666667,1.04166666666667,-1.90796246888058,6,"series_reference"
0,22.9166666666667,1.04166666666667,-1.80883056536705,6,"series_reference"
0.5,22.9166666666667,1.04166666666667,-1.60949705421285,6,"series_reference"
1,22.9166666666667,1.04166666666667,-1.32518276217305,6,"series_reference"
1.5,22.9166666666667,1.04166666666667,-0.975853260061564,6,"series_reference"
2,22.9166666666667,1.04166666666667,-0.589269985693655,6,"series_reference"
2.5,22.9166666666667,1.04166666666667,-0.200849565643553,6,"series_reference"
3,22.9166666666667,1.04166666666667,0.153123920541022,6,"series_reference"
3.5,22.9166666666667,1.04166666666667,0.446330526452156,6,"series_reference"
4,22.9166666666667,1.04166666666667,0.669230130495426,6,"series_reference"
-4,25,1.04166666666667,0.136551939273575,6,"series_reference"
-3.5,25,1.04166666666667,-0.367703002366696,6,"series_reference"
-3,25,1.04166666666667,-0.851804992515127,6,"series_reference"
-2.5,25,1.04166666666667,-1.28375554872142,6,"series_reference"
-2,25,1.04166666666667,-1.63166048268887,6,"series_reference"
-1.5,25,1.04166666666667,-1.87180834268247,6,"series_reference"
-1,25,1.04166666666667,-1.99352101077255,6,"series_reference"
-0.5,25,1.04166666666667,-1.99827648955451,6,"series_reference"
0,25,1.04166666666667,-1.89503154846165,6,"series_reference"
0.5,25,1.04166666666667,-1.6957524072701,6,"series_reference"
1,25,1.04166666666667,-1.41401519522065,6,"series_reference"
1.5,25,1.04166666666667,-1.06711281446022,6,"series_reference"
2,25,1.04166666666667,-0.679696308549617,6,"series_reference"
2.5,25,1.04166666666667,-0.284882231541047,6,"series_reference"
3,25,1.04166666666667,0.0811078451271254,6,"series_reference"
3.5,25,1.04166666666667,0.389588599624188,6,"series_reference"
4,25,1.04166666666667,0.627765705293867,6,"series_reference"
-4,0,1.25,2.19364445454532,6,"series_reference"
-3.5,0,1.25,1.87470080096561,6,"series_reference"
-3,0,1.25,1.56394324281583,6,"series_reference"
-2.5,0,1.25,1.2642675975758,6,"series_reference"
-2,0,1.25,0.987513698548648,6,"series_reference"
-1.5,0,1.25,0.743921309980998,6,"series_reference"
-1,0,1.25,0.547031101616302,6,"series_reference"
-0.5,0,1.25,0.410610793602873,6,"series_reference"
0,0,1.25,0.347362494537698,6,"series_reference"
0.5,0,1.25,0.363525076553087,6,"series_reference"
1,0,1.25,0.456277276085467,6,"series_reference"
1.5,0,1.25,0.610642947536815,6,"series_reference"
2,0,1.25,0.797907076963004,6,"series_reference"
2.5,0,1.25,0.983078068786066,6,"series_reference"
3,0,1.25,1.13977416649749,6,"series_reference"
3.5,0,1.25,1.25800182017366,6,"series_reference"
4,0,1.25,1.34040573316544,6,"series_reference"
-4,2.08333333333333,1.25,1.94012535209003,6,"series_reference"
-3.5,2.08333333333333,1.25,1.57215549749127,6,"series_reference"
-3,2.08333333333333,1.25,1.20294533293344,6,"series_reference"
-2.5,2.08333333333333,1.25,0.838143446928735,6,"series_reference"
-2,2.08333333333333,1.25,0.49298759066397,6,"series_reference"
-1.5,2.08333333333333,1.25,0.187564714283432,6,"series_reference"
-1,2.08333333333333,1.25,-0.0506239732484435,6,"series_reference"
-0.5,2.08333333333333,1.25,-0.192443973836602,6,"series_reference"
0,2.08333333333333,1.25,-0.217726836184076,6,"series_reference"
0.5,2.08333333333333,1.25,-0.124964212041012,6,"series_reference"
1,2.08333333333333,1.25,0.0658272519394556,6,"series_reference"
1.5,2.08333333333333,1.25,0.318373506139652,6,"series_reference"
2,2.08333333333333,1.25,0.589338641607529,6,"series_reference"
2.5,2.08333333333333,1.25,0.839385147998255,6,"series_reference"
3,2.08333333333333,1.25,1.04372115130366,6,"series_reference"
3.5,2.08333333333333,1.25,1.19550592842465,6,"series_reference"
4,2.08333333333333,1.25,1.30063740718615,6,"series_reference"
-4,4.16666666666667,1.25,1.69615711985428,6,"series_reference"
-3.5,4.16666666666667,1.25,1.28503139210457,6,"series_reference"
-3,4.16666666666667,1.25,0.867033059404273,6,"series_reference"
-2.5,4.16666666666667,1.25,0.451505912229174,6,"series_reference"
-2,4.16666666666667,1.25,0.0583808236947183,6,"series_reference"
-1.5,4.16666666666667,1.25,-0.284253044105451,6,"series_reference"
-1,4.16666666666667,1.25,-0.540886647146412,6,"series_reference"
-0.5,4.16666666666667,1.25,-0.677320313070192,6,"series_reference"
0,4.16666666666667,1.25,-0.672638191056498,6,"series_reference"
0.5,4.16666666666667,1.25,-0.52867869972699,6,"series_reference"
1,4.16666666666667,1.25,-0.27225963540864,6,"series_reference"
1.5,4.16666666666667,1.25,0.0509232744187829,6,"series_reference"
2,4.16666666666667,1.25,0.388459450634859,6,"series_reference"
2.5,4.16666666666667,1.25,0.695334563759471,6,"series_reference"
3,4.16666666666667,1.25,0.944652357124126,6,"series_reference"
3.5,4.16666666666667,1.25,1.12979838321237,6,"series_reference"
4,4.16666666666667,1.25,1.25829606989476,6,"series_reference"
-4,6.25,1.25,1.4611842719187,6,"series_reference"
-3.5,6.25,1.25,1.01220095541433,6,"series_reference"
-3,6.25,1.25,0.553719376264094,6,"series_reference"
-2.5,6.25,1.25,0.0991883253239765,6,"series_reference"
-2,6.25,1.25,-0.326638034694819,6,"series_reference"
-1.5,6.25,1.25,-0.68988849524283,6,"series_reference"
-1,6.25,1.25,-0.951426845402697,6,"series_reference"
-0.5,6.25,1.25,-1.07697573089726,6,"series_reference"
0,6.25,1.25,-1.04799522822049,6,"series_reference"
0.5,6.25,1.25,-0.868833109842303,6,"series_reference"
1,6.25,1.25,-0.568207668289316,6,"series_reference"
1.5,6.25,1.25,-0.194497198374052,6,"series_reference"
2,6.25,1.25,0.195472766361911,6,"series_reference"
2.5,6.25,1.25,0.551609962300774,6,"series_reference"
3,6.25,1.25,0.842991660538448,6,"series_reference"
3.5,6.25,1.25,1.06103597093866,6,"series_reference"
4,6.25,1.25,1.21339986537824,6,"series_reference"
-4,8.33333333333333,1.25,1.23469843913401,6,"series_reference"
-3.5,8.33333333333333,1.25,0.752641188099762,6,"series_reference"
-3,8.33333333333333,1.25,0.260829408643337,6,"series_reference"
-2.5,8.33333333333333,1.25,-0.223131611845892,6,"series_reference"
