"x","q","t","region","reference","surrogate","value_error","grad_error","hess_error","method","label"
2.51738551145921,2.67907552870976,1.31315879197961,"interior_stable",-3.28438326757984,-3.2869186391404,0.00253537156055428,0.0305251199028305,0.600699476131338,"spline","selected"
8.64705323871552,3.50663884635592,0.815828262750985,"interior_stable",3.10800900931623,3.10020564409316,0.00780336522307179,0.035595639911925,0.391102513164058,"spline","selected"
3.26552204304697,4.90117037864505,1.24910693970481,"interior_stable",-5.80673002465874,-5.80794033010315,0.0012103054444097,0.0365081197555942,1.43743651996125,"spline","selected"
8.49367822763748,1.96762454918101,0.530425900351036,"interior_stable",4.50299103095115,4.50382186849555,0.000830837544403273,0.0451780990254792,0.476174065341306,"spline","selected"
5.61435817800055,2.94837100725988,0.607299170864253,"interior_stable",2.07739325051342,2.0684703214257,0.00892292908771752,0.0473921393644841,1.82070803745633,"spline","selected"
1.59195735394752,4.35095227105475,0.77537272523826,"interior_stable",-1.82333844870391,-1.82127675077246,0.00206169793144095,0.0170901381909249,0.214379247285972,"spline","selected"
7.18400910586592,2.04120742934562,0.958814754429686,"interior_stable",3.16818736957484,3.16145489649087,0.0067324730839684,0.0223969837754678,0.788908626965962,"spline","selected"
-1.20052677515808,3.235341166784,0.513400522490803,"interior_stable",1.5415327155319,1.54669636606625,0.00516365053434864,0.0700718023512285,11.8046286276036,"spline","selected"
-0.884278884286774,4.18415111990024,0.648962214392851,"interior_stable",0.644165150328602,0.644831287770231,0.000666137441628911,0.0921250890164806,8.51181657630864,"spline","selected"
6.20553531390772,2.77478355363273,1.07399721061527,"interior_stable",1.29186600717102,1.30498234319128,0.0131163360202591,0.0173801223058499,1.47272721689758,"spline","selected"
6.39865358293006,3.508761842499,1.03432751260074,"interior_stable",0.776614789043867,0.790883998549153,0.0142692095052864,0.024318642480188,1.3883434584956,"spline","selected"
7.116405664459,2.62479041038873,1.11474660317278,"interior_stable",1.87282193397378,1.86663899368744,0.00618294028633692,0.0207784740016583,0.839437865904602,"spline","selected"
7.15305776629396,3.13057898699534,1.03587661471345,"interior_stable",1.68681620263484,1.6792556939156,0.00756050871924274,0.019761927481702,0.841796908286599,"spline","selected"
7.37357285432634,2.50487444263637,0.898972051445023,"interior_stable",2.99227797100744,2.98213214445968,0.0101458265477579,0.00731974033880225,0.716043281567741,"spline","selected"
5.43084066462296,3.69928260430323,0.976098614789214,"interior_stable",0.0976715440810501,0.0845648168687651,0.0131067272122849,0.0349346337438575,1.9621816111338,"spline","selected"
5.9185946758438,2.66441373426947,0.986819043418103,"interior_stable",1.58186336190143,1.58740984005996,0.00554647815852505,0.0411297231581824,1.60743693651875,"spline","selected"
2.755560400934,2.93439474860227,1.30590977023859,"interior_stable",-3.51770749144227,-3.5222312700272,0.00452377858493458,0.0314373593248611,0.941970964142708,"spline","selected"
1.50591084834454,2.36347892596892,0.575640889744037,"interior_stable",-0.467382923550155,-0.463890304882517,0.00349261866763728,0.0237680859520289,0.788012939175822,"spline","selected"
